frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,tcp.flags,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.analysis.lost_segment
"154","Feb 24, 2015 17:48:50.628462000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1927","502",,,
"155","Feb 24, 2015 17:48:50.629270000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","1928","502",,,
"156","Feb 24, 2015 17:48:50.629428000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","1928",,,
"157","Feb 24, 2015 17:48:50.629697000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","1928",,,
"158","Feb 24, 2015 17:48:50.629781000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1928","502",,,
"159","Feb 24, 2015 17:48:50.630281000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","1929","502",,,
"160","Feb 24, 2015 17:48:50.630421000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","1929",,,
"161","Feb 24, 2015 17:48:50.630659000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","1929",,,
"162","Feb 24, 2015 17:48:50.630753000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1929","502",,,
"163","Feb 24, 2015 17:49:00.587825000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","1930","502",,,
"164","Feb 24, 2015 17:49:00.587993000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","1930",,,
"165","Feb 24, 2015 17:49:00.588125000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1930","502",,,
"166","Feb 24, 2015 17:49:00.588715000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","1930","502",,,
"167","Feb 24, 2015 17:49:00.589444000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","1931","502",,,
"168","Feb 24, 2015 17:49:00.589571000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","71","0x00000018","502","1930",,,
"169","Feb 24, 2015 17:49:00.589613000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","1931",,,
"170","Feb 24, 2015 17:49:00.589759000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1931","502",,,
"171","Feb 24, 2015 17:49:00.590283000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","1931","502",,,
"172","Feb 24, 2015 17:49:00.591210000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","71","0x00000018","502","1931",,,
"173","Feb 24, 2015 17:49:00.592099000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","1930","502",,,
"174","Feb 24, 2015 17:49:00.592265000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","1930",,,
"175","Feb 24, 2015 17:49:00.592529000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","1930",,,
"176","Feb 24, 2015 17:49:00.592633000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1930","502",,,
"177","Feb 24, 2015 17:49:00.593491000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","1931","502",,,
"178","Feb 24, 2015 17:49:00.593654000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","1931",,,
"179","Feb 24, 2015 17:49:00.593933000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","1931",,,
"180","Feb 24, 2015 17:49:00.594032000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1931","502",,,
"181","Feb 24, 2015 17:49:00.594593000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","1932","502",,,
"182","Feb 24, 2015 17:49:00.594762000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","1932",,,
"183","Feb 24, 2015 17:49:00.594891000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1932","502",,,
"184","Feb 24, 2015 17:49:00.595353000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","1932","502",,,
"185","Feb 24, 2015 17:49:00.595670000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","1933","502",,,
"186","Feb 24, 2015 17:49:00.595845000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","1933",,,
"187","Feb 24, 2015 17:49:00.595957000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1933","502",,,
"188","Feb 24, 2015 17:49:00.596271000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","71","0x00000018","502","1932",,,
"189","Feb 24, 2015 17:49:00.596536000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","1933","502",,,
"190","Feb 24, 2015 17:49:00.596842000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","1934","502",,,
"191","Feb 24, 2015 17:49:00.597018000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","1934",,,
"192","Feb 24, 2015 17:49:00.597128000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1934","502",,,
"193","Feb 24, 2015 17:49:00.597402000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","71","0x00000018","502","1933",,,
"194","Feb 24, 2015 17:49:00.597672000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","1934","502",,,
"195","Feb 24, 2015 17:49:00.598072000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","1932","502",,,
"196","Feb 24, 2015 17:49:00.598248000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","1932",,,
"197","Feb 24, 2015 17:49:00.598512000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","71","0x00000018","502","1934",,,
"198","Feb 24, 2015 17:49:00.598523000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","1932",,,
"199","Feb 24, 2015 17:49:00.598637000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1932","502",,,
"200","Feb 24, 2015 17:49:00.599505000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","1936","502",,,
"201","Feb 24, 2015 17:49:00.599648000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","1936",,,
"202","Feb 24, 2015 17:49:00.599758000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1936","502",,,
"203","Feb 24, 2015 17:49:00.600224000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","1936","502",,,
"204","Feb 24, 2015 17:49:00.600534000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","1937","502",,,
"205","Feb 24, 2015 17:49:00.600678000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","1937",,,
"206","Feb 24, 2015 17:49:00.600781000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1937","502",,,
"207","Feb 24, 2015 17:49:00.601056000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","1936",,,
"208","Feb 24, 2015 17:49:00.601468000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","1937","502",,,
"209","Feb 24, 2015 17:49:00.601831000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","1938","502",,,
"210","Feb 24, 2015 17:49:00.601975000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","1938",,,
"211","Feb 24, 2015 17:49:00.602084000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1938","502",,,
"212","Feb 24, 2015 17:49:00.602297000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","64","0x00000018","502","1937",,,
"213","Feb 24, 2015 17:49:00.602660000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","1938","502",,,
"214","Feb 24, 2015 17:49:00.603688000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","1938",,,
"215","Feb 24, 2015 17:49:00.603706000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","1935","502",,,
"216","Feb 24, 2015 17:49:00.603995000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","1935",,,
"217","Feb 24, 2015 17:49:00.604106000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1935","502",,,
"218","Feb 24, 2015 17:49:00.604586000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","1935","502",,,
"219","Feb 24, 2015 17:49:00.604932000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","1933","502",,,
"220","Feb 24, 2015 17:49:00.605106000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","1933",,,
"221","Feb 24, 2015 17:49:00.605402000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","1933",,,
"222","Feb 24, 2015 17:49:00.605500000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1933","502",,,
"223","Feb 24, 2015 17:49:00.605516000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","71","0x00000018","502","1935",,,
"224","Feb 24, 2015 17:49:00.606131000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","1939","502",,,
"225","Feb 24, 2015 17:49:00.606267000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","1939",,,
"226","Feb 24, 2015 17:49:00.606376000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1939","502",,,
"227","Feb 24, 2015 17:49:00.606827000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","1939","502",,,
"228","Feb 24, 2015 17:49:00.607428000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","1934","502",,,
"229","Feb 24, 2015 17:49:00.607604000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","1934",,,
"230","Feb 24, 2015 17:49:00.607613000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","1939",,,
"231","Feb 24, 2015 17:49:00.607911000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","1934",,,
"232","Feb 24, 2015 17:49:00.608007000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1934","502",,,
"233","Feb 24, 2015 17:49:00.608587000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","1940","502",,,
"234","Feb 24, 2015 17:49:00.608721000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","1940",,,
"235","Feb 24, 2015 17:49:00.608834000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1940","502",,,
"236","Feb 24, 2015 17:49:00.609297000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","1940","502",,,
"237","Feb 24, 2015 17:49:00.609867000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","1936","502",,,
"238","Feb 24, 2015 17:49:00.610050000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","1936",,,
"239","Feb 24, 2015 17:49:00.610109000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","1940",,,
"240","Feb 24, 2015 17:49:00.610338000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","1936",,,
"241","Feb 24, 2015 17:49:00.610435000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1936","502",,,
"242","Feb 24, 2015 17:49:00.611013000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","1941","502",,,
"243","Feb 24, 2015 17:49:00.611147000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","1941",,,
"244","Feb 24, 2015 17:49:00.611259000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1941","502",,,
"245","Feb 24, 2015 17:49:00.611698000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","1941","502",,,
"246","Feb 24, 2015 17:49:00.612281000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","1937","502",,,
"247","Feb 24, 2015 17:49:00.612463000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","1937",,,
"248","Feb 24, 2015 17:49:00.612510000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","1941",,,
"249","Feb 24, 2015 17:49:00.612742000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","1937",,,
"250","Feb 24, 2015 17:49:00.612839000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1937","502",,,
"251","Feb 24, 2015 17:49:00.613409000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","1942","502",,,
"252","Feb 24, 2015 17:49:00.613542000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","1942",,,
"253","Feb 24, 2015 17:49:00.613652000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1942","502",,,
"254","Feb 24, 2015 17:49:00.614110000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","1942","502",,,
"255","Feb 24, 2015 17:49:00.614702000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","1938","502",,,
"256","Feb 24, 2015 17:49:00.614902000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","64","0x00000018","502","1942",,,
"257","Feb 24, 2015 17:49:00.614904000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","1938",,,
"258","Feb 24, 2015 17:49:00.615186000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","1938",,,
"259","Feb 24, 2015 17:49:00.615284000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1938","502",,,
"260","Feb 24, 2015 17:49:00.615846000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","1943","502",,,
"261","Feb 24, 2015 17:49:00.615985000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","1943",,,
"262","Feb 24, 2015 17:49:00.616095000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1943","502",,,
"263","Feb 24, 2015 17:49:00.616536000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","1943","502",,,
"264","Feb 24, 2015 17:49:00.617147000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","1935","502",,,
"265","Feb 24, 2015 17:49:00.617326000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","1935",,,
"266","Feb 24, 2015 17:49:00.617330000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","1943",,,
"267","Feb 24, 2015 17:49:00.617608000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","1935",,,
"268","Feb 24, 2015 17:49:00.617705000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1935","502",,,
"269","Feb 24, 2015 17:49:00.618658000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","1944","502",,,
"270","Feb 24, 2015 17:49:00.618793000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","1944",,,
"271","Feb 24, 2015 17:49:00.618928000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1944","502",,,
"272","Feb 24, 2015 17:49:00.619426000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","1944","502",,,
"273","Feb 24, 2015 17:49:00.620240000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","64","0x00000018","502","1944",,,
"274","Feb 24, 2015 17:49:00.620262000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","1939","502",,,
"275","Feb 24, 2015 17:49:00.620428000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","1939",,,
"276","Feb 24, 2015 17:49:00.620699000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","1939",,,
"277","Feb 24, 2015 17:49:00.620798000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1939","502",,,
"278","Feb 24, 2015 17:49:00.621439000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","1945","502",,,
"279","Feb 24, 2015 17:49:00.621570000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","1945",,,
"280","Feb 24, 2015 17:49:00.622068000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","1940","502",,,
"281","Feb 24, 2015 17:49:00.622180000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1945","502",,,
"282","Feb 24, 2015 17:49:00.622240000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","1940",,,
"283","Feb 24, 2015 17:49:00.622528000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","1940",,,
"284","Feb 24, 2015 17:49:00.622629000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1940","502",,,
"285","Feb 24, 2015 17:49:00.623179000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","1945","502",,,
"286","Feb 24, 2015 17:49:00.623340000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","1946","502",,,
"287","Feb 24, 2015 17:49:00.623408000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","1946",,,
"288","Feb 24, 2015 17:49:00.623538000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","1945",,,
"289","Feb 24, 2015 17:49:00.623588000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1946","502",,,
"290","Feb 24, 2015 17:49:00.623785000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","1946","502",,,
"291","Feb 24, 2015 17:49:00.623924000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","1941","502",,,
"292","Feb 24, 2015 17:49:00.624013000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","1941",,,
