frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,tcp.flags,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.analysis.lost_segment
"154","Feb 24, 2015 18:18:20.670086000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1370","502",,,
"155","Feb 24, 2015 18:18:20.670421000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","1371","502",,,
"156","Feb 24, 2015 18:18:20.670526000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","1371",,,
"157","Feb 24, 2015 18:18:20.670684000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","1371",,,
"158","Feb 24, 2015 18:18:20.670736000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1371","502",,,
"159","Feb 24, 2015 18:18:20.671099000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","1372","502",,,
"160","Feb 24, 2015 18:18:20.671191000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","1372",,,
"161","Feb 24, 2015 18:18:20.671321000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","1372",,,
"162","Feb 24, 2015 18:18:20.671381000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1372","502",,,
"163","Feb 24, 2015 18:18:30.632541000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","1373","502",,,
"164","Feb 24, 2015 18:18:30.632707000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","1373",,,
"165","Feb 24, 2015 18:18:30.632847000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1373","502",,,
"166","Feb 24, 2015 18:18:30.633396000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","1373","502",,,
"167","Feb 24, 2015 18:18:30.633964000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","1374","502",,,
"168","Feb 24, 2015 18:18:30.634132000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","1374",,,
"169","Feb 24, 2015 18:18:30.634230000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","71","0x00000018","502","1373",,,
"170","Feb 24, 2015 18:18:30.634285000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1374","502",,,
"171","Feb 24, 2015 18:18:30.634797000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","1374","502",,,
"172","Feb 24, 2015 18:18:30.635324000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","1375","502",,,
"173","Feb 24, 2015 18:18:30.635497000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","1375",,,
"174","Feb 24, 2015 18:18:30.635615000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1375","502",,,
"175","Feb 24, 2015 18:18:30.635671000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","71","0x00000018","502","1374",,,
"176","Feb 24, 2015 18:18:30.636164000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","1375","502",,,
"177","Feb 24, 2015 18:18:30.636689000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","1376","502",,,
"178","Feb 24, 2015 18:18:30.636899000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","1376",,,
"179","Feb 24, 2015 18:18:30.637013000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1376","502",,,
"180","Feb 24, 2015 18:18:30.637077000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","71","0x00000018","502","1375",,,
"181","Feb 24, 2015 18:18:30.637551000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","1376","502",,,
"182","Feb 24, 2015 18:18:30.638405000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","71","0x00000018","502","1376",,,
"183","Feb 24, 2015 18:18:30.638546000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","1373","502",,,
"184","Feb 24, 2015 18:18:30.638721000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","1373",,,
"185","Feb 24, 2015 18:18:30.638984000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","1373",,,
"186","Feb 24, 2015 18:18:30.639087000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1373","502",,,
"187","Feb 24, 2015 18:18:30.639916000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","1374","502",,,
"188","Feb 24, 2015 18:18:30.640087000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","1374",,,
"189","Feb 24, 2015 18:18:30.640349000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","1374",,,
"190","Feb 24, 2015 18:18:30.640452000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1374","502",,,
"191","Feb 24, 2015 18:18:30.641035000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","1375","502",,,
"192","Feb 24, 2015 18:18:30.641204000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","1375",,,
"193","Feb 24, 2015 18:18:30.641467000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","1375",,,
"194","Feb 24, 2015 18:18:30.641566000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1375","502",,,
"195","Feb 24, 2015 18:18:30.642126000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","1376","502",,,
"196","Feb 24, 2015 18:18:30.642301000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","1376",,,
"197","Feb 24, 2015 18:18:30.642572000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","1376",,,
"198","Feb 24, 2015 18:18:30.642674000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1376","502",,,
"199","Feb 24, 2015 18:18:30.643182000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","1378","502",,,
"200","Feb 24, 2015 18:18:30.643367000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","1378",,,
"201","Feb 24, 2015 18:18:30.643471000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1378","502",,,
"202","Feb 24, 2015 18:18:30.644219000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","1378","502",,,
"203","Feb 24, 2015 18:18:30.644581000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","1379","502",,,
"204","Feb 24, 2015 18:18:30.644722000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","1379",,,
"205","Feb 24, 2015 18:18:30.644828000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1379","502",,,
"206","Feb 24, 2015 18:18:30.645063000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","71","0x00000018","502","1378",,,
"207","Feb 24, 2015 18:18:30.645352000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","1379","502",,,
"208","Feb 24, 2015 18:18:30.645673000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","1380","502",,,
"209","Feb 24, 2015 18:18:30.645817000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","1380",,,
"210","Feb 24, 2015 18:18:30.645921000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1380","502",,,
"211","Feb 24, 2015 18:18:30.646172000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","1379",,,
"212","Feb 24, 2015 18:18:30.646444000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","1380","502",,,
"213","Feb 24, 2015 18:18:30.646854000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","1381","502",,,
"214","Feb 24, 2015 18:18:30.647003000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","1381",,,
"215","Feb 24, 2015 18:18:30.647133000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1381","502",,,
"216","Feb 24, 2015 18:18:30.647271000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","1380",,,
"217","Feb 24, 2015 18:18:30.648136000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","1381","502",,,
"218","Feb 24, 2015 18:18:30.648510000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","1382","502",,,
"219","Feb 24, 2015 18:18:30.648654000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","1382",,,
"220","Feb 24, 2015 18:18:30.648785000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1382","502",,,
"221","Feb 24, 2015 18:18:30.648965000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","64","0x00000018","502","1381",,,
"222","Feb 24, 2015 18:18:30.649326000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","1382","502",,,
"223","Feb 24, 2015 18:18:30.649679000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","1377","502",,,
"224","Feb 24, 2015 18:18:30.649861000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","1377",,,
"225","Feb 24, 2015 18:18:30.649981000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1377","502",,,
"226","Feb 24, 2015 18:18:30.650144000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","1382",,,
"227","Feb 24, 2015 18:18:30.650529000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","1377","502",,,
"228","Feb 24, 2015 18:18:30.650999000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","1378","502",,,
"229","Feb 24, 2015 18:18:30.651173000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","1378",,,
"230","Feb 24, 2015 18:18:30.651361000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","71","0x00000018","502","1377",,,
"231","Feb 24, 2015 18:18:30.651463000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","1378",,,
"232","Feb 24, 2015 18:18:30.651555000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1378","502",,,
"233","Feb 24, 2015 18:18:30.652253000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","1383","502",,,
"234","Feb 24, 2015 18:18:30.652385000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","1383",,,
"235","Feb 24, 2015 18:18:30.652501000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1383","502",,,
"236","Feb 24, 2015 18:18:30.652999000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","1383","502",,,
"237","Feb 24, 2015 18:18:30.653584000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","1379","502",,,
"238","Feb 24, 2015 18:18:30.653795000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","64","0x00000018","502","1383",,,
"239","Feb 24, 2015 18:18:30.653803000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","1379",,,
"240","Feb 24, 2015 18:18:30.654078000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","1379",,,
"241","Feb 24, 2015 18:18:30.654201000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1379","502",,,
"242","Feb 24, 2015 18:18:30.654826000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","1384","502",,,
"243","Feb 24, 2015 18:18:30.654958000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","1384",,,
"244","Feb 24, 2015 18:18:30.655072000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1384","502",,,
"245","Feb 24, 2015 18:18:30.655516000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","1384","502",,,
"246","Feb 24, 2015 18:18:30.656105000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","1380","502",,,
"247","Feb 24, 2015 18:18:30.656289000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","1380",,,
"248","Feb 24, 2015 18:18:30.656318000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","1384",,,
"249","Feb 24, 2015 18:18:30.656572000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","1380",,,
"250","Feb 24, 2015 18:18:30.656668000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1380","502",,,
"251","Feb 24, 2015 18:18:30.657241000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","1385","502",,,
"252","Feb 24, 2015 18:18:30.657374000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","1385",,,
"253","Feb 24, 2015 18:18:30.657484000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1385","502",,,
"254","Feb 24, 2015 18:18:30.657949000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","1385","502",,,
"255","Feb 24, 2015 18:18:30.658743000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","1385",,,
"256","Feb 24, 2015 18:18:30.658818000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","1381","502",,,
"257","Feb 24, 2015 18:18:30.658999000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","1381",,,
"258","Feb 24, 2015 18:18:30.659280000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","1381",,,
"259","Feb 24, 2015 18:18:30.659378000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1381","502",,,
"260","Feb 24, 2015 18:18:30.659981000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","1386","502",,,
"261","Feb 24, 2015 18:18:30.660112000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","1386",,,
"262","Feb 24, 2015 18:18:30.660566000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","1382","502",,,
"263","Feb 24, 2015 18:18:30.660677000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1386","502",,,
"264","Feb 24, 2015 18:18:30.660769000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","1382",,,
"265","Feb 24, 2015 18:18:30.661045000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","1382",,,
"266","Feb 24, 2015 18:18:30.661143000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1382","502",,,
"267","Feb 24, 2015 18:18:30.661423000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","1386","502",,,
"268","Feb 24, 2015 18:18:30.662249000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","64","0x00000018","502","1386",,,
"269","Feb 24, 2015 18:18:30.662306000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","1387","502",,,
"270","Feb 24, 2015 18:18:30.662439000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","1387",,,
"271","Feb 24, 2015 18:18:30.662545000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1387","502",,,
"272","Feb 24, 2015 18:18:30.663246000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","1387","502",,,
"273","Feb 24, 2015 18:18:30.663960000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","1377","502",,,
"274","Feb 24, 2015 18:18:30.664069000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","1387",,,
"275","Feb 24, 2015 18:18:30.664133000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","1377",,,
"276","Feb 24, 2015 18:18:30.664422000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","1377",,,
"277","Feb 24, 2015 18:18:30.664535000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1377","502",,,
"278","Feb 24, 2015 18:18:30.665112000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","1388","502",,,
"279","Feb 24, 2015 18:18:30.665244000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","1388",,,
"280","Feb 24, 2015 18:18:30.665355000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1388","502",,,
"281","Feb 24, 2015 18:18:30.665824000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","1388","502",,,
"282","Feb 24, 2015 18:18:30.666388000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","1383","502",,,
"283","Feb 24, 2015 18:18:30.666564000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","1383",,,
"284","Feb 24, 2015 18:18:30.666595000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","1388",,,
"285","Feb 24, 2015 18:18:30.666869000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","1383",,,
"286","Feb 24, 2015 18:18:30.666988000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1383","502",,,
"287","Feb 24, 2015 18:18:30.667542000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","1389","502",,,
"288","Feb 24, 2015 18:18:30.667674000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","1389",,,
"289","Feb 24, 2015 18:18:30.667802000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1389","502",,,
"290","Feb 24, 2015 18:18:30.668243000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","1389","502",,,
"291","Feb 24, 2015 18:18:30.668834000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","1384","502",,,
"292","Feb 24, 2015 18:18:30.669014000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","1384",,,
